Episode,Reward,Actor_Loss,Critic_Loss,Duration
824,0.267850274220109,"[-6.467106294927305e-10, -1.3157336331559577e-09, -7.1741874663189265e-09, -2.421930211937706e-09, -5.074590192499784e-10, -3.4982156060792136e-10, -3.11071196579249e-10, -1.1444802050508684e-10, -7.777157390309597e-11, -6.397905122357272e-11, -1.8358649669925065e-11, 9.858781326033128e-12, 3.674305651402143e-11, 6.218670717261787e-11, 8.608225937623004e-11, 1.2276314687031942e-10, 1.3737723458806528e-10, 9.151392144080006e-11, 1.4377345147753573e-10, 1.6207392372624696e-10, 2.064542148350057e-10, 1.7073677194279213e-10, 1.7798099105625909e-10, 1.8208359819915643e-10, 1.5552449605937824e-10, 1.2873359322984612e-10, 6.946932612494905e-11, 7.482393177271618e-11, 1.0691893204128888e-10, 1.0985924669970615e-10, 3.764315525955908e-09]","[2.786322284009657e-08, 1.671039910888794e-07, 1.6096890249173157e-05, 8.423772669630125e-06, 4.530244950728957e-06, 8.611381417722441e-06, 6.809250862715999e-06, 9.217141609951796e-07, 4.256194756635523e-07, 2.880416616335424e-07, 2.3717078079243947e-08, 6.839528943203277e-09, 9.500146092022987e-08, 2.721290002227761e-07, 5.214432690081594e-07, 1.0605123179630027e-06, 1.3280341590871103e-06, 5.893238039789139e-07, 1.4545782960340148e-06, 1.8484428210285841e-06, 2.999350272148149e-06, 2.0513220988505054e-06, 2.2290864762908313e-06, 2.3330353542405646e-06, 1.7020696532199509e-06, 1.166174342870363e-06, 3.395985856968764e-07, 3.939678379083489e-07, 8.044312380661722e-07, 8.492839924656437e-07, 0.00099712994415313]",31
825,0.22848939057439566,"[9.188301675067123e-09, 1.652223580173029e-09, -7.2583534738157596e-09, -8.262204809206253e-10, -4.089709126908758e-11, -9.025581670929483e-11, -3.339728840701106e-11, -1.541611456545855e-11, 6.228440679878489e-11, 7.248868866271962e-11, 7.619150449444945e-11, 8.561063663536927e-11, 7.402701368564024e-11, 3.882938762189703e-11, 2.2148508721508975e-11, 1.0026647047356452e-11, 2.3147709443671616e-11, -3.646861024969583e-12, -3.273648366275417e-11, -3.0300210257516724e-11, -1.3446134830563672e-11, -1.3773872667433018e-11, -2.283240610467807e-11, -2.4494187927937006e-11, -2.710310101350366e-11, -3.120504202258623e-11, -2.32120211940412e-09]","[1.0313721077181981e-07, 7.013145619794159e-09, 7.151337513278122e-07, 5.913989298278466e-08, 9.726994765202335e-10, 6.369239002879112e-08, 7.848779404184825e-08, 1.672359140059143e-08, 2.729847494720161e-07, 3.697602437569003e-07, 4.0850071059139736e-07, 5.157451710147143e-07, 3.856205523788958e-07, 1.0609643652514933e-07, 3.4519828773227346e-08, 7.074425489861369e-09, 3.7704719346720594e-08, 9.358755992394663e-10, 7.541257218690589e-08, 6.460572166133716e-08, 1.2722563447198354e-08, 1.3350324401528724e-08, 3.668453629757096e-08, 4.221879024157715e-08, 5.169132322180303e-08, 6.852187794947895e-08, 0.0003791452618315816]",27
826,0.15528030507266521,"[-1.4968439820961521e-09, -6.431514210092359e-10, 2.505096574623167e-09, 5.0349342473055e-09, 1.2277207028787984e-10, 3.334492959528035e-10, 2.9169647253191044e-10, 1.7052405321127395e-10, 5.059953150921004e-11, 2.983658112243326e-11, 2.8437700111405562e-11, 3.6764372796094236e-11, 5.3421274348597336e-11, 6.606893504512712e-11, 4.035727654838617e-11, 3.3391737291887935e-11, 3.8117512618507376e-11, 1.7929603982058673e-11, 1.956768297742273e-12, -8.891939407007499e-10]","[7.007281510595931e-07, 1.212304034936551e-08, 1.9166543552273652e-07, 3.0970177249400876e-06, 2.1646240355721602e-08, 3.4774172945617465e-06, 5.9874523685721215e-06, 2.0462139218579978e-06, 1.8016592662206676e-07, 6.264375684850165e-08, 5.690738547059482e-08, 9.511172294196513e-08, 2.0082056551018468e-07, 3.0716682886122726e-07, 1.1461024485015514e-07, 7.846170291259114e-08, 1.0224187718677058e-07, 2.262148512954809e-08, 2.6943780540023e-10, 5.5638149206060916e-05]",20
827,0.22968769818544388,"[8.608764368034372e-09, 5.454188212183908e-09, -4.576182766058423e-10, -1.0430326602417495e-09, -2.176579055879202e-10, -1.0444624332084373e-10, -5.8100198263577596e-11, -1.945377366141532e-11, 6.650680874076276e-12, 3.494982428464688e-11, -2.3087313311132007e-11, 2.324807360509773e-11, 4.3986154996122906e-11, 7.580337052504049e-11, 8.475354446035865e-11, 1.1140689759603362e-10, 1.2562441364938337e-10, 1.2845681462980707e-10, 1.3933389164666465e-10, 1.0859314836242362e-10, 8.192114521465843e-12, -1.1497915466951447e-11, -2.110833903501419e-11, -1.984168558621935e-11, -4.899148448034296e-11, -5.828627164250477e-11, 1.000694749286879e-09]","[7.714599632890895e-06, 4.746793365484336e-06, 1.0233480907118064e-07, 3.062212499571615e-06, 1.4816516795690404e-06, 7.676536597500672e-07, 2.3753899824896507e-07, 2.6630997851384564e-08, 3.1125182431424037e-09, 8.595471712169456e-08, 3.750822230585982e-08, 3.8032389682030043e-08, 1.36148130991387e-07, 4.0434935044686426e-07, 5.054700977780158e-07, 8.73381225119374e-07, 1.1105236126240925e-06, 1.161165187113511e-06, 1.36613380163908e-06, 8.29821203751635e-07, 4.722497504161538e-09, 9.302890013884735e-09, 3.1353632579111945e-08, 2.770364027071537e-08, 1.6889659093521914e-07, 2.390629276760592e-07, 7.046653627185151e-05]",27
828,0.2865665191784501,"[3.6876921516437733e-09, 1.4093404221426908e-09, -7.894576103950612e-10, -4.077414517134059e-10, -2.1644733227965673e-10, -1.6542502090377553e-10, -1.510773867119397e-10, -1.503846075445736e-10, -1.205293781447736e-10, -1.0991209678512526e-11, 7.0174985614124274e-12, 2.3987926228707934e-11, 3.990408350973418e-11, 5.473133751765502e-11, 7.931522799653479e-11, 9.275070989023249e-11, 1.0303759234719934e-10, 1.1215652018226052e-10, 1.2006841354494924e-10, 1.2664715109966806e-10, 9.386537380695614e-11, 8.640466814258119e-11, 6.87778792252125e-11, 6.959411519291692e-11, 7.601475698892912e-11, 7.83839729234792e-11, 7.94404611537125e-11, 6.651569052495976e-12, -3.0235818189450203e-12, 7.325252383838521e-12, 1.602340655992851e-11, -7.44460157582616e-13, -1.984417741240918e-09]","[1.594247123648529e-06, 8.945217473410594e-07, 1.7542729437991511e-06, 2.9247544262034353e-06, 3.2967359402391594e-06, 1.925671085700742e-06, 1.606122395969578e-06, 1.5914262121441425e-06, 1.022269771056017e-06, 8.501012338513192e-09, 3.465328024532255e-09, 4.049161361763254e-08, 1.1205065675312653e-07, 2.1079087275666097e-07, 4.426830457759934e-07, 6.053605829947628e-07, 7.470868581549439e-07, 8.851741881699127e-07, 1.0144653970201034e-06, 1.1286792869213969e-06, 6.199982749421906e-07, 5.25356540492794e-07, 3.328720197259827e-07, 3.4081975286426314e-07, 4.066076542130759e-07, 4.3234879854026076e-07, 4.440820760009956e-07, 3.113349578143243e-09, 6.43314179704646e-10, 3.775938228756104e-09, 1.806714067242865e-08, 3.8999820733964796e-11, 0.0002771059807855636]",33
829,0.3651345055550337,"[1.4858953178986667e-08, 2.317227298931357e-08, 1.2068183785629572e-08, 1.5641557382650717e-08, 1.192066179100948e-08, 6.2208092010962446e-09, 2.523581121849361e-09, 9.428549052614699e-10, 3.331593056987714e-10, 2.3835159540519513e-11, -1.7147351594193339e-10, -2.1651483383955394e-10, -1.984723774217656e-10, -1.8457416151029804e-10, -1.4981617335596553e-10, -1.2889779521518818e-10, -1.1470115135470138e-10, -1.0992985688407231e-10, -9.64206631204334e-11, 1.1670665519061818e-12, 6.912604516573495e-11, 6.206769126437806e-11, 7.0224721870904e-11, 3.79332155964196e-11, 2.672795665348282e-11, 3.758682601273655e-11, 4.756729038435381e-11, 5.662226937319659e-11, 6.471357477666473e-11, 4.486456345320633e-11, 5.54401056312992e-12, 1.2680525032782164e-11, 1.889022445411559e-11, 2.0827785676691413e-11, 1.427880209903254e-11, 3.5776718393387696e-11, 5.705397959632208e-11, 4.699208383529552e-11, 6.813439396013976e-11, 6.994761020395757e-11, 5.824947746368991e-10]","[7.3424021138635e-06, 4.015767444798257e-06, 8.786391845205799e-07, 3.0606481686845655e-06, 6.249690159165766e-06, 6.8078898038947955e-06, 4.965541393175954e-06, 2.5022420686582336e-06, 1.9526464711816516e-06, 3.997751463202803e-08, 2.06906361199799e-06, 3.2987925351335434e-06, 2.771914523691521e-06, 2.3972950202733045e-06, 1.5794181535966345e-06, 1.1691512327161036e-06, 9.257959163733176e-07, 8.503760682287975e-07, 6.542140909004956e-07, 9.584533167128484e-11, 3.3625065043452196e-07, 2.7108836775369127e-07, 3.4702421203292033e-07, 1.0125559413154406e-07, 5.027026972470594e-08, 9.941479817143772e-08, 1.592195957300646e-07, 2.256078630580305e-07, 2.946934500869247e-07, 1.4164021422402584e-07, 2.162856782561562e-09, 1.1314989833977052e-08, 2.5110418633289555e-08, 3.052572239425899e-08, 1.4347071086717733e-08, 9.007011669837084e-08, 2.29061228651517e-07, 1.5539215780790983e-07, 3.266724490913475e-07, 3.442908393935795e-07, 2.3876122213550843e-05]",41
830,0.05733481701463461,"[2.7474939656713104e-08, 1.1613431638579641e-07, 7.385283851135682e-08, 1.1492459428552593e-08, -5.359053201203778e-10, -1.0077295942156894e-10, -9.401902867356426e-11, -1.223505879943687e-10, -1.2075408728495773e-10, -2.3687132255645338e-09]","[4.528083650257031e-07, 6.336638307402609e-06, 7.3829974098771345e-06, 4.298306521377526e-06, 4.783313443113002e-07, 7.146077223296743e-07, 6.22029801888857e-07, 1.0533964314163313e-06, 1.0260851013299543e-06, 0.00039482503780163825]",10
831,0.12320652231574059,"[-6.38804831254447e-09, 3.571532403157107e-08, 1.3486265970641398e-07, 9.451387228409658e-08, 1.892476575449109e-08, 1.7935627427689838e-09, -1.6198778429732386e-10, -1.776268195030628e-11, -3.110489990576504e-11, 1.6798564275721795e-11, 6.119549853834949e-13, 2.8937744561696732e-11, 7.503953708409838e-11, 3.463873979314691e-11, -8.279600095806305e-12, -8.698820309904765e-12, -1.1438364699856152e-09]","[1.6861194751527364e-07, 8.094374379652436e-07, 1.2229196727275848e-05, 2.3951486582518555e-05, 8.971939678303897e-06, 1.2420661050782655e-06, 2.051642411515786e-07, 2.220224004645388e-08, 6.808278385506128e-08, 1.985747566379814e-08, 2.6352309223653947e-11, 5.89262825201331e-08, 3.962415462410718e-07, 8.443137744507112e-08, 4.823901278427911e-09, 5.324764629222045e-09, 9.206776303471997e-05]",17
832,0.49933800008147955,"[1.4431913442081168e-08, 1.4649568669256041e-08, 7.406339541660145e-09, 8.69913296952518e-09, 5.591126672754854e-09, 2.6917046369590025e-09, 1.37394151611403e-09, 6.392540941035918e-10, 3.7811181963220974e-10, 1.8062354389947188e-10, 1.6599523144922301e-10, 1.5751668025476562e-10, 1.4941116399658227e-10, 1.4214941723711405e-10, 1.3564084577755153e-10, 1.36033420639059e-10, 1.5807801248546305e-11, -1.4709124196432555e-10, -1.3358027184384724e-10, -1.1996449666984432e-10, -1.0048141485530238e-10, -9.029400838134194e-11, -9.537971801254486e-11, -8.204815299395207e-11, -6.87450166236836e-11, -5.556622523217314e-11, -4.259881683510436e-11, -1.0039259701333236e-10, -1.312106118200873e-10, -1.2425617479383533e-10, -1.2021496298419976e-10, -1.0741453559948155e-10, -9.082513907632261e-11, -8.088463926414491e-11, -8.389023503641013e-11, 1.6717295950319233e-11, 1.9270277040739359e-10, 1.7123104323335525e-10, 1.2872371224492696e-10, 1.2373303770463195e-10, 1.3019098299427156e-10, 1.3569680101799264e-10, 1.2574920271735124e-10, 7.527890116820757e-11, 6.816592429403912e-11, 7.155388087598524e-11, 7.421486342140682e-11, 7.612577929139164e-11, 7.724155343113992e-11, 9.087665342466522e-11, 9.110424914471338e-11, 8.899360415259849e-11, 8.586909655550201e-11, 9.549229462724185e-11, 1.1021753509865562e-09]","[4.591216566041112e-06, 3.1264842164091533e-06, 1.276024022445199e-06, 4.8899246394285e-06, 6.0935490182600915e-06, 4.213554802845465e-06, 3.689890263558482e-06, 3.1950978609529557e-06, 2.515128471713979e-06, 2.295769945703796e-06, 1.9389694898563903e-06, 1.7459541368225473e-06, 1.570890162838623e-06, 1.421902766196581e-06, 1.294674802920781e-06, 1.3021798395129736e-06, 1.7584200762144064e-08, 1.5224861726892414e-06, 1.2556376987049589e-06, 1.0127101859325194e-06, 7.104788437573006e-07, 5.737167612096528e-07, 6.401647283382772e-07, 4.7371523237416113e-07, 3.3255398079745646e-07, 2.1727086618739122e-07, 1.276952730222547e-07, 7.092234000083408e-07, 1.2114838909838e-06, 1.086464862964931e-06, 1.0169433153350838e-06, 8.119060908029496e-07, 5.804860734315298e-07, 4.60375105149069e-07, 4.952249810230569e-07, 1.9665806760826854e-08, 2.613097421999555e-06, 2.0632162431866163e-06, 1.1659953997877892e-06, 1.0773356962090475e-06, 1.1927282912438386e-06, 1.2957432318216888e-06, 1.1127309562652954e-06, 3.987734658039699e-07, 3.26974856079687e-07, 3.6028492900186393e-07, 3.875801439789939e-07, 4.0779625010145537e-07, 4.1983798837463837e-07, 5.811447749692888e-07, 5.840593075845391e-07, 5.573105568146275e-07, 5.188639988773502e-07, 6.416768201233936e-07, 8.548326150048524e-05]",55
833,0.10551896970719099,"[7.492076292692218e-08, 1.7959604292627773e-07, 2.1778240011371963e-07, 8.891077207806575e-09, -1.6895725707399833e-08, -3.1785845067133778e-09, -5.146857384730197e-10, -2.0155213609207578e-10, -2.3783378044761605e-10, -1.5589086965750454e-10, -1.1257618448556883e-10, -1.0166602282257742e-10, -8.254408961905213e-11, -8.420187463942241e-11, -9.884589813324851e-10]","[1.6024214346543886e-05, 6.677379133179784e-06, 8.57084978633793e-06, 8.04198876380724e-08, 3.2186603675654624e-06, 1.9694236925715813e-06, 1.5216955944197252e-06, 2.858607331290841e-06, 3.980400379077764e-06, 1.710098331386689e-06, 8.918108278521686e-07, 7.27329734218074e-07, 4.794592314283364e-07, 4.989112198927614e-07, 6.875384860904887e-05]",15
834,0.13809151109308004,"[-1.5044290258003912e-09, -2.424819012247781e-09, -3.954287564056358e-09, -1.4338349396680883e-09, -1.8373305654684202e-10, 1.6245406408987861e-10, 7.921219929984957e-11, -9.224888908310191e-11, -1.0583801890451383e-10, -5.52757908889312e-11, 1.9936942721732187e-11, 4.340683715242655e-11, 7.202961144203712e-11, 2.6546657233561533e-11, -4.2635787261824376e-11, -2.4832361861237828e-11, -2.3214322825149125e-11, 2.4233983708654705e-09]","[7.86498549132375e-06, 1.208910248351458e-06, 4.298090516385855e-06, 2.9524442197725875e-06, 2.37549579651386e-06, 1.8571239479570067e-06, 4.4153370026833727e-07, 5.988277962387656e-07, 7.882483714638511e-07, 2.1500552804809558e-07, 2.7970282090450382e-08, 1.325854981359953e-07, 3.6509160850073386e-07, 4.9590600070814617e-08, 1.27917004988376e-07, 4.339260684105284e-08, 3.79220423951665e-08, 0.00041326569044031203]",18
835,0.2270891210064292,"[4.551465593305437e-10, -5.614810394405367e-09, -3.4544287430549048e-09, 3.637811996082263e-10, 1.909783858833336e-10, 1.303721713918904e-10, 4.212541773740419e-11, 3.120171135351235e-11, 2.37516707690677e-11, 2.4431127260138297e-11, 3.6478379344950795e-11, 4.9448452277278676e-11, 7.737455814949001e-11, 8.540102652832005e-11, 8.201173767874437e-11, 3.0019545876891485e-11, 5.980994172150034e-11, 8.5789160497729e-11, 6.905943178425744e-11, 7.039880484116523e-11, 5.3491884532963496e-11, 4.099831932280473e-11, -2.9891649051816405e-12, -2.8729910811486903e-11, -1.6942893268923065e-11, -2.065026101505385e-11, -2.5470900943957986e-09]","[6.326993151617444e-09, 1.4966716435083072e-06, 1.7349453855786123e-06, 1.1496742757799439e-07, 4.106464075448457e-07, 1.1960504480157397e-06, 1.2487289779983257e-07, 6.850724787454965e-08, 3.9697944487215864e-08, 4.2001683908665655e-08, 9.363770914205816e-08, 1.7206204461217567e-07, 4.212850797102874e-07, 5.132227443027659e-07, 4.732948184482666e-07, 6.34144043942797e-08, 2.5172505502268905e-07, 5.178983997211617e-07, 3.3560291967660305e-07, 3.487468518414971e-07, 2.0135178147029364e-07, 1.182801412369372e-07, 6.287520504244526e-10, 5.808289316178161e-08, 2.020016154347104e-08, 3.0007569762346975e-08, 0.00045652897097170353]",27
836,0.19727726094424725,"[3.178118601621094e-10, 2.442571700456142e-10, 2.0921933630013712e-10, 1.864624288305805e-10, 1.0938540351279613e-10, -1.5973002434610528e-11, -1.4690472796563547e-11, 5.941914169894924e-13, 1.3518965460979082e-11, 4.7592159380105414e-11, 7.672174701101042e-11, 8.713919169567319e-11, 9.664981315271604e-11, 1.225766294021824e-10, 7.811574304072977e-11, 7.029622023368987e-11, 5.6258560310329386e-11, 8.375700827345511e-11, 8.433032744337154e-11, 7.735346391202214e-11, 8.887780268695966e-12, -3.8122286577513265e-11, -1.0466073320503089e-11, -4.1732578504038997e-10]","[2.776381791136373e-08, 8.567970866124597e-08, 7.700577953073662e-07, 2.4465964543196606e-06, 8.419735308962117e-07, 1.7953652786673047e-08, 1.5186273571998754e-08, 2.4844626356212984e-11, 1.2860759568411595e-08, 1.5938611852561735e-07, 4.142062834944227e-07, 5.343266025192861e-07, 6.573273481080832e-07, 1.0572922519713757e-06, 4.2939487343574e-07, 3.4773120205500163e-07, 2.2271882471613935e-07, 4.936533173349744e-07, 5.004345666748122e-07, 4.210554038763803e-07, 5.558611793077262e-09, 1.0226749225239473e-07, 7.708099047931682e-09, 1.2255473848199472e-05]",24
837,0.5662489179521799,"[-2.8993352163553254e-10, -8.881788637893351e-10, -1.7543024810606767e-09, -1.318629316848785e-09, -7.427127801662436e-10, -2.1661075710888156e-10, 2.306688347275543e-11, 8.591172911964762e-11, 9.320012817060075e-11, 1.0441782161141333e-10, 1.0484414725286939e-10, 9.116087051896926e-11, 9.70867969352085e-11, 9.463009542631795e-11, 9.231550246457942e-11, 9.011281998372311e-11, 7.590728740014541e-11, 6.80895409499449e-11, 5.903722649636123e-11, 5.972645295004853e-11, 6.031797977756881e-11, 5.683987308602312e-11, 3.8948403530136844e-11, 3.9600326490196736e-11, 3.424816333308378e-11, -1.8975046534031037e-10, -1.7772097682389187e-10, -1.6484415221729165e-10, -1.5130653674422234e-10, -1.3728397585399676e-10, -1.2426683293487173e-10, -1.2997959653038293e-10, -1.2606450605634478e-10, -1.09160694372612e-10, -9.594104677379534e-11, -6.964030047074132e-11, -8.548007440767336e-11, -7.16262674171908e-11, -5.826362309280242e-11, -4.5472965670700916e-11, 1.0875657319164844e-10, 1.8674131685436635e-10, 1.942730698534234e-10, 1.4148328342233896e-10, 1.452562653492251e-10, 1.5085445392859498e-10, 1.5550317977730543e-10, 1.5921754192849136e-10, 1.6200375763109065e-10, 1.2867575061026315e-10, 8.425172365322808e-11, 5.151613163834057e-11, 4.7172050987587255e-11, 4.619150201223832e-11, 4.7442945405595793e-11, 4.800782688052507e-11, 4.512790835464742e-11, 3.486988822687387e-11, 3.3437256435897567e-11, 3.1165740127514496e-11, 2.7994610102277662e-11, 1.4487524027662069e-11, -8.500088410912099e-10]","[1.6431371818725893e-07, 8.673617344356899e-07, 3.3838284707599087e-06, 2.497059085726505e-06, 1.5526777588092955e-06, 3.6685733562080713e-07, 1.6640832711800613e-08, 5.193793413127423e-07, 6.112413188930077e-07, 7.672359743082779e-07, 7.735138183306844e-07, 5.847854822604859e-07, 6.632847657783714e-07, 6.301416988208075e-07, 5.996929530738271e-07, 5.714165922654502e-07, 4.054587350310612e-07, 3.2624248547108436e-07, 2.4526275410607923e-07, 2.510227830043732e-07, 2.5601963216104195e-07, 2.2734525373380166e-07, 1.067478265781574e-07, 1.103512516920091e-07, 8.253806527136476e-08, 2.533642827984295e-06, 2.2225781322049443e-06, 1.9121714558423264e-06, 1.6109984244394582e-06, 1.3262317679618718e-06, 1.0866511956919567e-06, 1.188858277600957e-06, 1.1183180959051242e-06, 8.385177920899878e-07, 6.47721890345565e-07, 3.412722549001046e-07, 5.141732799529564e-07, 3.6101425848755753e-07, 2.388771918049315e-07, 1.4550778359989636e-07, 8.323207225657825e-07, 2.453920615153038e-06, 2.655858224898111e-06, 1.4086074315855512e-06, 1.484736799284292e-06, 1.6013858612495824e-06, 1.7016030824379413e-06, 1.7838632402344956e-06, 1.8468426787876524e-06, 1.1651266049739206e-06, 4.995021072318195e-07, 1.867523877763233e-07, 1.5658464747048129e-07, 1.501425686001312e-07, 1.5838824651837058e-07, 1.6218241682963708e-07, 1.4330788644656423e-07, 8.556197883535788e-08, 7.867576812259358e-08, 6.834937948951847e-08, 5.514784362503633e-08, 1.4769576672790663e-08, 5.084246367914602e-05]",63
838,0.15633986331522465,"[-4.72817784924473e-09, -4.089332605872187e-08, 1.7657341144783345e-09, 2.600372139838214e-09, -2.429951351246018e-09, -2.8738436630426634e-10, -1.0368862712883953e-10, 9.876545111267565e-13, 2.1614711756545724e-11, -2.8731687168326303e-11, 1.1218583353955758e-11, 3.3423933759602065e-11, 1.5619507423569878e-11, -4.4607435800703144e-11, -7.149703745712443e-11, -6.402640223557299e-11, -5.7514999707297676e-11, -2.8619332598234237e-11, 3.263612036868979e-12, 1.7225365578354968e-09]","[5.3798029142626547e-08, 3.094605744990986e-06, 1.2218387190898738e-08, 1.981782844495683e-07, 2.8854385618615197e-06, 1.4529343843605602e-06, 7.565574833279243e-07, 6.864198098810448e-11, 3.287597394319164e-08, 5.809007674884015e-08, 8.856368971521533e-09, 7.861308404244483e-08, 1.7167788968208697e-08, 1.4002132786572474e-07, 3.5971274314761104e-07, 2.8846818622696446e-07, 2.3277800664800452e-07, 5.763664745472852e-08, 7.495087883668816e-10, 0.00020879330986645073]",20
839,0.8740746807307005,"[3.2608610256446013e-11, 4.75154582346704e-10, -1.7924345341313597e-09, -1.457607479160572e-09, -8.238320581277492e-10, 3.724133154636711e-11, 3.053025054988723e-10, 1.962910112229821e-10, 9.504753928357701e-11, 9.395685618418526e-11, 6.294165882936298e-11, 5.300649502659738e-11, 2.862777029322139e-11, 2.3847594038395314e-11, 2.190248329925204e-11, 2.0824232963012612e-11, 2.052580501399337e-11, 2.0913050804982625e-11, 2.1207926040323066e-11, 3.7125862280273925e-12, 7.656099062017252e-13, 5.04307750073818e-12, 9.72733091991751e-12, 1.456968053148433e-11, 1.8982150920554552e-11, 2.1614711756545724e-11, 2.7881700420673283e-11, 3.4271255971995984e-11, 4.0730089440055295e-11, 4.7531763247565806e-11, 5.304202216338538e-11, 5.961631882600571e-11, 6.66506919100307e-11, 7.408652163976015e-11, 8.613022101089385e-11, 9.56603823931701e-11, 1.1494628859853862e-10, 1.1950619660527906e-10, 1.2276758776241792e-10, 1.261266785457238e-10, 1.3007019072919235e-10, 1.4230573663898127e-10, 1.4902391820559302e-10, 1.4911984147492063e-10, 1.2568436569271313e-10, 2.934186574266029e-11, 2.3510086238909267e-11, 2.935252388369669e-11, 2.189537787189444e-11, 2.0271785985959134e-11, 3.08517690561505e-11, 3.664979777995292e-11, 5.488943501108512e-12, 3.234746238228725e-12, 8.473222991300933e-12, 1.3631764120280998e-11, 1.867306483049891e-11, 2.3563376944091274e-11, 2.827427528218074e-11, 3.2775563513220973e-11, 3.211298241212468e-11, 2.6178174211688443e-11, -3.057288103236466e-11, -4.091305419451352e-11, -2.4790839520116847e-11, -7.60813721051301e-12, -2.3483439585275656e-12, 2.8776985135092747e-12, 8.03091013829027e-12, 1.3065106288512318e-11, 9.541701630200183e-12, -6.908252615789312e-12, -1.3518076632038079e-12, 4.1389118694834526e-12, 9.511503563930379e-12, 1.471889450599395e-11, 1.9721115365745057e-11, 1.7807802454861132e-10, 1.9541704365799717e-10, 1.885034628390514e-10, 1.8877968632757813e-10, 1.8830628722987797e-10, 1.8702286941341129e-10, 1.842410946029105e-10, 1.8046278360550616e-10, 1.757110290601105e-10, 1.928608661661002e-10, 1.9299498110747493e-10, 1.8023540993006293e-10, 9.969715331070717e-11, 8.490364661328798e-11, 6.182344219896052e-11, -8.463897117894081e-12, -3.836398212997416e-11, -6.289521348179505e-09]","[3.558833228112235e-10, 6.205958413829649e-08, 9.410272809873277e-07, 1.1304847475912538e-06, 7.462370490429748e-07, 3.903821266248997e-09, 7.28782367787062e-07, 6.778295755793806e-07, 6.357134907375439e-07, 6.212073913047789e-07, 2.7877644015461556e-07, 1.9771420056713396e-07, 5.76706362664936e-08, 4.0019237701471866e-08, 3.375719614950867e-08, 3.051530939046643e-08, 2.964695688945085e-08, 3.0776167392332354e-08, 3.165017758988142e-08, 9.699130387730293e-10, 4.124722785547874e-11, 1.7896619741719633e-09, 6.658357420974426e-09, 1.4937562298200646e-08, 2.535540488679544e-08, 3.287597394319164e-08, 5.470388941830606e-08, 8.264940731805837e-08, 1.1673751743046523e-07, 1.5898184813067928e-07, 1.9797931827270077e-07, 2.50097883736089e-07, 3.12600036522781e-07, 3.862407709220861e-07, 5.220244361225923e-07, 6.439377671085822e-07, 9.297573342337273e-07, 1.0049872116724146e-06, 1.0605890565784648e-06, 1.1194214266652125e-06, 1.1905160590686137e-06, 1.4250317690311931e-06, 1.5627578022758826e-06, 1.5647702866772306e-06, 1.1115838560726843e-06, 6.058360924043882e-08, 3.889449473604145e-08, 6.062762736291916e-08, 3.3735297222392546e-08, 2.8917700234387667e-08, 6.697918308873341e-08, 9.451981952679489e-08, 2.1201040922846914e-09, 7.363090137602057e-10, 5.052158691398745e-09, 1.3076268068346053e-08, 2.453640490784892e-08, 3.907101842060001e-08, 5.6255199609722695e-08, 7.559273029755786e-08, 7.256730327753758e-08, 4.8223462556507e-08, 6.577372602123432e-08, 1.1778867303746665e-07, 4.324761349039363e-08, 4.073205772670008e-09, 3.880638033137984e-10, 5.827338611652522e-10, 4.538467379688882e-09, 1.2011730277095012e-08, 6.4066556504371874e-09, 3.3582738812043544e-09, 1.2859069364878906e-10, 1.2054579556775025e-09, 6.366167593085947e-09, 1.5245092299664975e-08, 2.736797455327178e-08, 2.2315175556286704e-06, 2.6872282887779875e-06, 2.5004510462167673e-06, 2.5077843019971624e-06, 2.4952228159236256e-06, 2.461325721014873e-06, 2.388650955253979e-06, 2.2916851776244584e-06, 2.172589574911399e-06, 2.6173868263867917e-06, 2.621028215799015e-06, 2.2859139789943583e-06, 6.994314958319592e-07, 5.072620865576027e-07, 2.68958984861456e-07, 5.041043582565408e-09, 1.0356835389302432e-07, 0.00278365146368742]",95
840,0.011338367126882076,"[5.94902044293022e-11, -4.209129489396446e-09, -4.286089261285042e-09, -4.869040726163121e-09, -2.5052057139873796e-07]","[9.961632407851084e-09, 1.9479775801301003e-05, 8.97716290637618e-06, 9.871409929473884e-06, 0.03066927380859852]",5
841,0.1260432917624712,"[2.9271996382362886e-08, -4.112099460940044e-08, 7.218900321959154e-08, -6.746722291950391e-09, -7.8569657446792e-09, -1.2250193082152805e-09, -1.162714508007312e-10, -7.615686553608114e-11, 7.187118261642311e-11, 7.23066120866811e-11, -3.373191049399482e-12, -1.4904856862618665e-11, -5.232481548739232e-12, 5.940582227526026e-12, 1.9303671508485998e-11, 5.089085403087168e-11, 5.37376942943979e-09]","[2.3260786292667035e-06, 6.587295615645417e-07, 3.30686270899605e-06, 1.6819001302792458e-07, 3.0890510060999077e-06, 2.1551088593696477e-06, 9.51318384068145e-07, 4.081293525359797e-07, 3.634873451119347e-07, 3.679050450955401e-07, 8.006847962427344e-10, 1.563274842908413e-08, 1.9266159778652536e-09, 2.4833486378383895e-09, 2.622162220689006e-08, 1.8224648101750063e-07, 0.002032065996900201]",17
