Episode,Reward,Actor_Loss,Critic_Loss,Duration
870,0.12263544276356697,"[2.481819472155422e-10, 2.851692493255342e-10, 3.1658589638716705e-10, 3.4288308303764836e-10, 3.644498591803824e-10, 3.8162634163896314e-10, 3.947038806906278e-10, 4.039320544713121e-10, 4.0952224944490467e-10, 4.116547658306047e-10, 4.104770412460823e-10, 4.061134206700956e-10, 3.9865893919355244e-10, 3.8818998016054707e-10, 3.7475805791942207e-10, 3.5839869960696547e-10, -1.5273055709030814e-08]","[4.334311142883962e-06, 5.722490641346667e-06, 7.052820819808403e-06, 8.273168532468844e-06, 9.34663421503501e-06, 1.0248407306789886e-05, 1.0962824489979539e-05, 1.1481439287308604e-05, 1.1801431355706882e-05, 1.1924659702344798e-05, 1.1856524906761479e-05, 1.160578085546149e-05, 1.1183627066202462e-05, 1.0603966074995697e-05, 9.88283682090696e-06, 9.038836651598103e-06, 0.016414647921919823]",17
871,0.32530795596539974,"[-1.9990802346825376e-09, -2.2507269381577544e-09, 6.277983133351484e-10, 6.594121360059546e-10, 6.870620183896392e-10, 7.110668720500257e-10, 7.317054739885975e-10, 7.492221287819234e-10, 7.638317756075708e-10, 7.757253728257751e-10, 7.850672334441811e-10, 7.920056832588784e-10, 7.966677317838844e-10, 7.991679540353402e-10, 7.996013851041539e-10, 7.98055066475456e-10, 7.945991642444028e-10, 7.892931863651143e-10, 7.821895353643527e-10, 7.733246265573257e-10, 7.627277698318835e-10, 7.504193932916792e-10, 7.3640749054249e-10, 7.206947261195751e-10, 7.032695537034783e-10, 6.841150423930742e-10, 6.632046578580741e-10, 6.405010410936995e-10, 6.159597831789654e-10, 5.8952670523027e-10, 5.611351938661358e-10, 5.307150829914065e-10, 4.981819956562106e-10, 4.63444449483319e-10, 4.2640208031130555e-10, 3.869412013024487e-10, -1.4791168290173573e-08]","[0.00028121608193032444, 0.0003564719227142632, 2.773447886283975e-05, 3.059803930227645e-05, 3.32178569806274e-05, 3.55795600626152e-05, 3.7674915802199394e-05, 3.95003444282338e-05, 4.105585685465485e-05, 4.234437074046582e-05, 4.33703935414087e-05, 4.414040085976012e-05, 4.4661584979621693e-05, 4.494235327001661e-05, 4.499111309996806e-05, 4.4817268644692376e-05, 4.4429954868974164e-05, 4.383857231005095e-05, 4.305302718421444e-05, 4.2082676372956485e-05, 4.0937262383522466e-05, 3.962668779422529e-05, 3.8160676922416314e-05, 3.654957617982291e-05, 3.480352825135924e-05, 3.293350891908631e-05, 3.095101419603452e-05, 2.8868180379504338e-05, 2.669835157576017e-05, 2.445607060508337e-05, 2.2157191779115237e-05, 1.9819950466626324e-05, 1.7464484699303284e-05, 1.5113848348846659e-05, 1.2794353096978739e-05, 1.0535851288295817e-05, 0.01539517566561699]",37
872,0.5020943200215697,"[7.048762684647158e-10, -2.45626119443898e-09, -1.2211432975917091e-09, 6.366330240759055e-10, 6.552865472464475e-10, 6.7100641709672e-10, 6.840528699036952e-10, 6.946594965917541e-10, 7.030386273143563e-10, 7.093793330525955e-10, 7.138548641094644e-10, 7.166250926005091e-10, 7.178303507160422e-10, 7.176012006837595e-10, 7.16056658411901e-10, 7.133059698460897e-10, 7.094486109693321e-10, 7.04570735088339e-10, 6.987576073314017e-10, 6.92082890996204e-10, 6.846150868433654e-10, 6.764136473158544e-10, 6.67535415832532e-10, 6.580301303849012e-10, 6.479404235371078e-10, 6.373071514964579e-10, 6.261658413997395e-10, 6.145440267779634e-10, 6.024683529837205e-10, 5.89961912655923e-10, 5.770371402924468e-10, 5.637117994616858e-10, 5.49992107412578e-10, 5.358816168588021e-10, 5.213838805140369e-10, 5.06494457486184e-10, 4.912053541694661e-10, 4.755059124228467e-10, 4.593801450347712e-10, 4.4280940025842597e-10, 4.2576880909805936e-10, 4.082281734874016e-10, 3.9015907171702224e-10, 3.715197594011954e-10, 3.522693803326149e-10, 3.323599451210413e-10, 3.1173999492928317e-10, 2.9035088222606475e-10, 2.681268818083282e-10, 2.4500226847301576e-10, 2.2090065887603316e-10, 1.9574211695960742e-10, 1.694342582903019e-10, 1.4188829278172221e-10, -1.9908682702407532e-08]","[3.4962737117893994e-05, 0.0004245499731041491, 0.0001049332131515257, 2.8520560590550303e-05, 3.021636621269863e-05, 3.168349576299079e-05, 3.292752444394864e-05, 3.3956559491343796e-05, 3.4780678106471896e-05, 3.5410881537245587e-05, 3.585910963010974e-05, 3.613796434365213e-05, 3.625962563091889e-05, 3.6236477171769366e-05, 3.608065890148282e-05, 3.580398697522469e-05, 3.541779733495787e-05, 3.493243639240973e-05, 3.43583851645235e-05, 3.370512786204927e-05, 3.2981672120513394e-05, 3.219618884031661e-05, 3.135655424557626e-05, 3.0469918783637695e-05, 2.9542679840233177e-05, 2.8580992875504307e-05, 2.7590429453994147e-05, 2.65757626038976e-05, 2.554160528234206e-05, 2.4492192096658982e-05, 2.3430806322721764e-05, 2.2361140509019606e-05, 2.128593041561544e-05, 2.0207724446663633e-05, 1.9129116481053643e-05, 1.8052156519843265e-05, 1.6978756320895627e-05, 1.5910782167338766e-05, 1.4849921171844471e-05, 1.379791137878783e-05, 1.2756378055200912e-05, 1.172696465800982e-05, 1.0711815775721334e-05, 9.712778592074756e-06, 8.732316018722486e-06, 7.773151082801633e-06, 6.838561603217386e-06, 5.932339718128787e-06, 5.058950591774192e-06, 4.223961241223151e-06, 3.4337899705860764e-06, 2.6961758976540295e-06, 2.0201432562316768e-06, 1.4166835171636194e-06, 0.027891043573617935]",55
873,0.14794741850346327,"[3.551630656239979e-10, 3.8790842760150213e-10, 4.1568531949920384e-10, 4.388223673323921e-10, 4.5759934730327245e-10, 4.722471858009669e-10, 4.829586175425504e-10, 4.898899619298902e-10, 4.93166452120164e-10, 4.928866759179584e-10, 4.891243521321087e-10, 4.819318832893771e-10, 4.713385792776137e-10, 4.573568745946943e-10, 4.3998321652694017e-10, 4.1919540061385874e-10, 3.949561233618226e-10, 3.672147586009089e-10, -1.5295800182002495e-08]","[8.876367246557493e-06, 1.0588589248072822e-05, 1.2159313882875722e-05, 1.3550558833230752e-05, 1.4735011973243672e-05, 1.569345113239251e-05, 1.641343806113582e-05, 1.68879432749236e-05, 1.7114600268541835e-05, 1.7095188013627194e-05, 1.6835199858178385e-05, 1.6343723473255523e-05, 1.5633120710845105e-05, 1.471940049668774e-05, 1.3622346159536391e-05, 1.2365529073576909e-05, 1.0976841622323263e-05, 9.488988325756509e-06, 0.016463574022054672]",19
874,0.3940337412059307,"[-8.262013989623895e-11, -3.1024076536934064e-12, 6.976286909265994e-11, 1.3561775313863933e-10, 1.948752548219801e-10, 2.4834714840160643e-10, 6.387406714658539e-10, 7.125785517203553e-10, 7.237864751985512e-10, 7.326043105493341e-10, 7.392167988840015e-10, 7.437918059238768e-10, 7.464767692866303e-10, 7.474058039136366e-10, 7.466979257131356e-10, 7.444623806307504e-10, 7.407933155789692e-10, 7.357777720429226e-10, 7.294930215451245e-10, 7.220030129317934e-10, 7.133690305138884e-10, 7.036390359260736e-10, 6.928556062213431e-10, 6.810543795587876e-10, 6.682601694230073e-10, 6.544969566313341e-10, 6.397753993248045e-10, 6.241026029307761e-10, 6.074785674492489e-10, 5.898952992744455e-10, 5.713385875516508e-10, 5.517888923556313e-10, 5.312160156201173e-10, 5.095879829219996e-10, 4.868603853402931e-10, 4.62985261240334e-10, 4.379057672032616e-10, 4.1155973073969676e-10, 3.8387254486238476e-10, 3.5476693804881165e-10, 3.241576174151106e-10, 2.919460506678462e-10, 2.58033622246856e-10, -1.7332704160821777e-08]","[4.803431465916219e-07, 6.772942762189871e-10, 3.424746068958484e-07, 1.2942340390509344e-06, 2.672348273335956e-06, 4.340083251008764e-06, 2.870971366064623e-05, 3.573099820641801e-05, 3.6863842979073524e-05, 3.7767531466670334e-05, 3.8452388253062963e-05, 3.892982567776926e-05, 3.921139068552293e-05, 3.930905586457811e-05, 3.923463009414263e-05, 3.900005322066136e-05, 3.861657751258463e-05, 3.8095440686447546e-05, 3.7447425711434335e-05, 3.668239514809102e-05, 3.581031705834903e-05, 3.4840108128264546e-05, 3.378043038537726e-05, 3.2639487471897155e-05, 3.142468267469667e-05, 3.0143590265652165e-05, 2.88028059003409e-05, 2.7408907044446096e-05, 2.596818740130402e-05, 2.4486662368872203e-05, 2.2970309146330692e-05, 2.1425235900096595e-05, 1.9857383449561894e-05, 1.827334563131444e-05, 1.6679712643963285e-05, 1.5083913240232505e-05, 1.3494010090653319e-05, 1.1919153621420264e-05, 1.0369403753429651e-05, 8.856577551341616e-06, 7.394216936518205e-06, 5.997702828608453e-06, 4.685245130531257e-06, 0.021140359342098236]",44
875,0.6008023638278246,"[-3.828516614845512e-09, -2.496903350746038e-09, 4.6040510293110515e-10, 4.931096087013032e-10, 5.220837651087606e-10, 5.476455400277302e-10, 5.700818150877751e-10, 5.896483856737689e-10, 6.065797308885124e-10, 6.210863490174745e-10, 6.333600865993105e-10, 6.435768029611211e-10, 6.518963702184521e-10, 6.584635614537149e-10, 6.634151561435431e-10, 6.668754992666948e-10, 6.689565013040522e-10, 6.697647436659793e-10, 6.69395261443384e-10, 6.679422015487546e-10, 6.654846118614444e-10, 6.621006520823869e-10, 6.578622646635779e-10, 6.528351748080752e-10, 6.470797786484184e-10, 6.406502550682092e-10, 6.33601671129469e-10, 6.259811002884419e-10, 6.178302869308538e-10, 6.091891990855913e-10, 6.000960284247014e-10, 5.90580973014454e-10, 5.806751190995385e-10, 5.704042238541263e-10, 5.597913799171295e-10, 5.488570153922012e-10, 5.376171174908961e-10, 5.260858970679294e-10, 5.142740122643374e-10, 5.021903448643172e-10, 4.89840223938387e-10, 4.772245376649664e-10, 4.643450624008949e-10, 4.5119291636197545e-10, 4.3776721136978836e-10, 4.240555129264578e-10, 4.1004361017726865e-10, 3.9571551591066623e-10, 3.8105346655825656e-10, 3.6603259312428804e-10, 3.5062447389933027e-10, 3.348006594183772e-10, 3.1852567805579213e-10, 3.0176042220553256e-10, 2.844640356602923e-10, 2.665850040717288e-10, 2.480753658051782e-10, 2.2887650108494029e-10, 2.0892623742163607e-10, 1.8815884961220775e-10, 1.6650149314845208e-10, 1.438742597281717e-10, 1.2019364670212696e-10, 9.536905987150845e-11, 6.930456902809468e-11, -2.131378273872997e-08]","[0.0010314324172213674, 0.00043871570960618556, 1.491626062488649e-05, 1.7110654880525544e-05, 1.918050656968262e-05, 2.1104682673467323e-05, 2.2869364329380915e-05, 2.4466167815262452e-05, 2.5891398763633333e-05, 2.7144615160068497e-05, 2.8228065275470726e-05, 2.9146101951482706e-05, 2.9904520488344133e-05, 3.0510071155731566e-05, 3.097066291957162e-05, 3.129458855255507e-05, 3.14902063109912e-05, 3.156634556944482e-05, 3.1531526474282146e-05, 3.139478212688118e-05, 3.116418520221487e-05, 3.084805211983621e-05, 3.0454373700194992e-05, 2.9990715120220557e-05, 2.9464248655131087e-05, 2.888163180614356e-05, 2.8249603928998113e-05, 2.7574151317821816e-05, 2.686074913071934e-05, 2.6114643333130516e-05, 2.5340852516819723e-05, 2.4543620384065434e-05, 2.3727181542199105e-05, 2.2895239453646354e-05, 2.2051195628591813e-05, 2.119815871992614e-05, 2.0338826288934797e-05, 1.9475697627058253e-05, 1.861096461652778e-05, 1.7746651792549528e-05, 1.6884514479897916e-05, 1.6026004232116975e-05, 1.5172647181316279e-05, 1.4325317351904232e-05, 1.3485471754393075e-05, 1.2653920748562086e-05, 1.1831499250547495e-05, 1.1019093108188827e-05, 1.0217661838396452e-05, 9.427991244592704e-06, 8.650956260680687e-06, 7.887735591793898e-06, 7.139513400034048e-06, 6.407731234503444e-06, 5.694222636520863e-06, 5.0009343794954475e-06, 4.330589035816956e-06, 3.6862272736470914e-06, 3.0716071250935784e-06, 2.4913169909268618e-06, 1.9508145214786055e-06, 1.45661886108428e-06, 1.0165827006858308e-06, 6.400216534530045e-07, 3.379896895694401e-07, 0.0319669209420681]",66
876,0.20035731699317694,"[2.9801586198807684e-10, 3.3839778201816273e-10, 3.7394093377329796e-10, 4.0498099318497793e-10, 4.318022051030823e-10, 4.5464970677144834e-10, 4.737260028697676e-10, 4.892078409035605e-10, 5.012399939552381e-10, 5.099423661114599e-10, 5.15412656998393e-10, 5.177254736032921e-10, 5.169412120586969e-10, 5.130980640366545e-10, 5.062200103544967e-10, 4.9631770915326e-10, 4.833849431840065e-10, 4.674039488783421e-10, 4.4834008727789865e-10, 4.261507258185304e-10, 4.0077902108137664e-10, 3.721539187928613e-10, 3.401963433180555e-10, -1.61464850378934e-08]","[6.249690159165766e-06, 8.058138519118074e-06, 9.83978679869324e-06, 1.1541146704985294e-05, 1.3120470612193458e-05, 1.4545663361786865e-05, 1.5791891200933605e-05, 1.684094786469359e-05, 1.7679547454463318e-05, 1.8298769646207802e-05, 1.8693466699915007e-05, 1.886161044239998e-05, 1.880451054603327e-05, 1.8525948689784855e-05, 1.803259874577634e-05, 1.7334017684333958e-05, 1.644242729526013e-05, 1.5373205314972438e-05, 1.4144735359877814e-05, 1.2779272765328642e-05, 1.1302893653919455e-05, 9.745965144247748e-06, 8.144023013301194e-06, 0.01834576018154621]",24
877,0.09353246539831161,"[4.450538271250082e-10, 4.717027324296907e-10, 4.93157570335967e-10, 5.098073629916655e-10, 5.219860654825936e-10, 5.299787830814751e-10, 5.340226594263697e-10, 5.343157583048708e-10, 5.310250572598818e-10, 5.242802303406791e-10, 5.141878589576265e-10, 5.008261028116578e-10, 4.842491407863747e-10, -1.2752626510348364e-08]","[1.3938138181401882e-05, 1.5657285985071212e-05, 1.7113983631134033e-05, 1.8289081708644517e-05, 1.917332883749623e-05, 1.9764993339776993e-05, 2.0067767763976008e-05, 2.0089803001610562e-05, 1.984310983971227e-05, 1.934223655553069e-05, 1.8604729120852426e-05, 1.7650361769483425e-05, 1.650127160246484e-05, 0.0114440293982625]",14
878,0.31712217535823584,"[7.001778046245022e-10, 7.237562771322814e-10, 7.436896654056113e-10, 7.602861673561279e-10, 7.738166774018396e-10, 7.845236682513246e-10, 7.926256317958291e-10, 7.983170791092675e-10, 8.01772093161901e-10, 8.031452169987574e-10, 8.025758946317296e-10, 8.001893592179954e-10, 7.960939685247581e-10, 7.903874221781848e-10, 7.831558734849864e-10, 7.744721530755783e-10, 7.644002097961788e-10, 7.529942225303898e-10, 7.402968238423568e-10, 7.263426526904482e-10, 7.111592426056745e-10, 6.947616371100196e-10, 6.771597171884025e-10, 6.583525391512524e-10, 6.383321093927918e-10, 6.170824407014663e-10, 5.945777759031046e-10, 5.707852523961776e-10, 5.456631257949596e-10, 5.191625462863669e-10, 4.912231177378601e-10, 4.6178000312480094e-10, 4.3075770728151497e-10, 3.9807185325813066e-10, 3.636300704989992e-10, -1.559937601314232e-08]","[3.449819269008003e-05, 3.6860765249002725e-05, 3.8919133658055216e-05, 4.067558984388597e-05, 4.213624561089091e-05, 4.3310359615134075e-05, 4.420952973305248e-05, 4.4846703531220555e-05, 4.5235723518999293e-05, 4.539079964160919e-05, 4.532646926236339e-05, 4.5057306124363095e-05, 4.459727642824873e-05, 4.3960204493487254e-05, 4.315947080613114e-05, 4.220766277285293e-05, 4.111698581255041e-05, 3.9899088733363897e-05, 3.8564830902032554e-05, 3.712468242156319e-05, 3.558880416676402e-05, 3.396654574316926e-05, 3.226724948035553e-05, 3.049978295166511e-05, 2.8672997359535657e-05, 2.679576209629886e-05, 2.4876946554286405e-05, 2.29258366744034e-05, 2.0952165868948214e-05, 1.896646608656738e-05, 1.697998413874302e-05, 1.5005482055130415e-05, 1.3057072465016972e-05, 1.11507124529453e-05, 9.304632840212435e-06, 0.017123563215136528]",36
879,0.05663970671594143,"[-5.3259625876211913e-11, 2.232401208335233e-10, 4.757101934593777e-10, 4.862084623802332e-10, 4.919665230751491e-10, 4.932037556137914e-10, 4.900853611822242e-10, 4.827374611160451e-10, 4.71248873257224e-10, -1.2969310958510505e-08]","[1.9960707220434415e-07, 3.5069065233983565e-06, 1.592445551068522e-05, 1.6635072825010866e-05, 1.7031417883117683e-05, 1.711718869046308e-05, 1.6901418348425068e-05, 1.639840775169432e-05, 1.5627170796506107e-05, 0.011836232617497444]",10
880,0.3271745378151536,"[6.856080703165901e-10, 7.132100465767621e-10, 7.368808896401902e-10, 7.56953721925413e-10, 7.737198659540923e-10, 7.874431107168789e-10, 7.983588234949934e-10, 8.066766143954851e-10, 8.1258566542175e-10, 8.16255618651951e-10, 8.178356880605975e-10, 8.174630972135333e-10, 8.152590824650474e-10, 8.113288929578744e-10, 8.057688960505516e-10, 7.986625805145309e-10, 7.900810006233883e-10, 7.800872170449225e-10, 7.687327441274761e-10, 7.560628789704538e-10, 7.421087078185451e-10, 7.268959878459214e-10, 7.104407062641371e-10, 6.927508011678185e-10, 6.738254954008482e-10, 6.536558516678781e-10, 6.322241064005141e-10, 6.095053906030046e-10, 5.854641771385616e-10, 5.600587216214592e-10, 5.332383978817745e-10, 5.04945474322227e-10, 4.75108008490821e-10, 4.436531697571411e-10, 4.104939166360566e-10, 3.755369903934991e-10, -1.544502659100999e-08]","[3.3077416446758434e-05, 3.579435724532232e-05, 3.820975689450279e-05, 4.0319795516552404e-05, 4.212570274830796e-05, 4.36332993558608e-05, 4.4851392885902897e-05, 4.579083906719461e-05, 4.646414890885353e-05, 4.6884797484381124e-05, 4.7066489059943706e-05, 4.702361184172332e-05, 4.67703866888769e-05, 4.632053605746478e-05, 4.568784424918704e-05, 4.488552804104984e-05, 4.3926127546001226e-05, 4.2821906390599906e-05, 4.158440060564317e-05, 4.0224949771072716e-05, 3.87538384529762e-05, 3.71812675439287e-05, 3.55169249814935e-05, 3.3770214940886945e-05, 3.195027602487244e-05, 3.0066164981690235e-05, 2.8126896722824313e-05, 2.6141760827158578e-05, 2.412017056485638e-05, 2.2072261344874278e-05, 2.0008868887089193e-05, 1.7941909391083755e-05, 1.588416489539668e-05, 1.3850545656168833e-05, 1.185749988508178e-05, 9.923962352331728e-06, 0.016786379739642143]",37
881,0.4356978815048933,"[-4.524622898571806e-09, -1.491930357033766e-09, 5.265894942318994e-10, 5.558087878831941e-10, 5.818457382567033e-10, 6.049472589531035e-10, 6.253327300420608e-10, 6.431993271327485e-10, 6.587220213738476e-10, 6.720597967024844e-10, 6.833565380226503e-10, 6.927392548483624e-10, 7.003279067774315e-10, 7.062298523763388e-10, 7.105410704255632e-10, 7.133503787670747e-10, 7.147412661723251e-10, 7.147847869148904e-10, 7.13551107089927e-10, 7.110988464731349e-10, 7.074830721265357e-10, 7.027544102200523e-10, 6.969563259850986e-10, 6.901288984728637e-10, 6.823040465953056e-10, 6.735101920618547e-10, 6.637713156898428e-10, 6.531060692260837e-10, 6.415268871684532e-10, 6.290426513011482e-10, 6.156560261594279e-10, 6.013652353864529e-10, 5.861613971980262e-10, 5.700320770962719e-10, 5.529586233343764e-10, 5.34913502381329e-10, 5.158691807061189e-10, 4.957856902798596e-10, 4.746212867168254e-10, 4.523244556686734e-10, 4.288392418949627e-10, 4.041016965494748e-10, 3.7804165353705343e-10, 3.5058006497834526e-10, 3.2163074981106377e-10, 2.9110228116913106e-10, 2.588933789571257e-10, 2.2489213269416553e-10, -1.833743290546863e-08]","[0.0014406036352738738, 0.0001566306600579992, 1.951300146174617e-05, 2.173854772991035e-05, 2.382294405833818e-05, 2.5752224246389233e-05, 2.7517060516402125e-05, 2.911192314059008e-05, 3.053402906516567e-05, 3.178304905304685e-05, 3.2860520150279626e-05, 3.3769087167456746e-05, 3.451298471190967e-05, 3.5097145882900804e-05, 3.552695852704346e-05, 3.5808443499263376e-05, 3.594821828301065e-05, 3.5952598409494385e-05, 3.5828597901854664e-05, 3.5582757845986634e-05, 3.522181941661984e-05, 3.4752560168271884e-05, 3.418148116907105e-05, 3.351507257320918e-05, 3.275937706348486e-05, 3.1920382753014565e-05, 3.100392495980486e-05, 3.0015609809197485e-05, 2.8960726922377944e-05, 2.7844531359733082e-05, 2.667202534212265e-05, 2.54481583397137e-05, 2.4177652448997833e-05, 2.2865373466629535e-05, 2.151617081835866e-05, 2.0134777514613234e-05, 1.872659777291119e-05, 1.7296875739702955e-05, 1.5851637726882473e-05, 1.4397259292309172e-05, 1.2941026398038957e-05, 1.1491084478620905e-05, 1.0056780411105137e-05, 8.648765287944116e-06, 7.2793877734511625e-06, 5.963084277027519e-06, 4.716519015346421e-06, 3.559001925168559e-06, 0.02366229146718979]",49
882,0.2562579121440649,"[4.3756648304693613e-10, 4.666863007152244e-10, 4.91661877877192e-10, 5.128511504359778e-10, 5.305694217305756e-10, 5.450920270710924e-10, 5.566641037013653e-10, 5.654997026205422e-10, 5.717871176535994e-10, 5.756924381650208e-10, 5.773595490587979e-10, 5.769145716705282e-10, 5.744658637674149e-10, 5.701075722619464e-10, 5.639160804982168e-10, 5.55957113679284e-10, 5.462830743319103e-10, 5.349321541281427e-10, 5.219336629558313e-10, 5.073044762049506e-10, 4.910508111244383e-10, 4.731673386437762e-10, 4.536398479082493e-10, 4.324434699221058e-10, 4.095435657269775e-10, 3.848948382234596e-10, 3.5844399670637017e-10, 3.3012440003865606e-10, 2.998632731010531e-10, -1.6720319351293256e-08]","[1.3473108083417173e-05, 1.5326035281759687e-05, 1.701033215795178e-05, 1.8508122593630105e-05, 1.980907290999312e-05, 2.0908331862301566e-05, 2.1805504729854874e-05, 2.250321085739415e-05, 2.3006388801150024e-05, 2.3321730623138137e-05, 2.345699795114342e-05, 2.3420854631694965e-05, 2.322245745745022e-05, 2.2871430701343343e-05, 2.2377351342584006e-05, 2.1750152882304974e-05, 2.0999801563448273e-05, 2.013618177443277e-05, 1.9169479855918325e-05, 1.8109943994204514e-05, 1.6968075215118006e-05, 1.5754667401779443e-05, 1.4481117432296742e-05, 1.3159469745005481e-05, 1.1802660083048977e-05, 1.0424706488265656e-05, 9.041121302288957e-06, 7.668933903914876e-06, 6.327414212137228e-06, 0.019672920927405357]",30
883,0.4522466892376542,"[4.681254939242763e-09, -3.435916884342305e-09, -2.1231276736699556e-09, 5.402026048706432e-10, 5.62831614647763e-10, 5.824328241921251e-10, 5.992664697807015e-10, 6.135643659810341e-10, 6.255325701864933e-10, 6.353584880436358e-10, 6.432082089169455e-10, 6.492344994946109e-10, 6.535741392532657e-10, 6.563488086364089e-10, 6.576721944817621e-10, 6.576473254860105e-10, 6.563656840263832e-10, 6.53910758874332e-10, 6.503580451955315e-10, 6.457785972635577e-10, 6.402310348541107e-10, 6.337739777428908e-10, 6.264553875645618e-10, 6.183170087048495e-10, 6.093996973710603e-10, 5.997345398078835e-10, 5.893472931894905e-10, 5.782637146900527e-10, 5.664989033427048e-10, 5.540644054669031e-10, 5.409691028468444e-10, 5.272129954825289e-10, 5.127951951955367e-10, 4.977077083800907e-10, 4.819354360030559e-10, 4.6546327903129736e-10, 4.4826548029064384e-10, 4.303145062500846e-10, 4.1157305341599226e-10, 3.920047064731591e-10, 3.715606156085016e-10, 3.501892664736772e-10, 3.2783201153741004e-10, 3.0442495746463294e-10, 2.798970222261943e-10, 2.5416826976432105e-10, 2.2715521130756144e-10, 1.9876725265710604e-10, 1.6889957488164242e-10, -1.9458259004068168e-08]","[0.0015420707641169429, 0.0008307397365570068, 0.0003171990974806249, 2.0534922441584058e-05, 2.229136589448899e-05, 2.3871043595136143e-05, 2.5270839614677243e-05, 2.6491099561098963e-05, 2.7534651962923817e-05, 2.8406479032128118e-05, 2.9112727133906446e-05, 2.966080319311004e-05, 3.0058648917474784e-05, 3.0314411560539156e-05, 3.0436778615694493e-05, 3.0434477594099008e-05, 3.031596861546859e-05, 3.0089619031059556e-05, 2.9763552447548136e-05, 2.934587246272713e-05, 2.88438459392637e-05, 2.8264970751479268e-05, 2.76159516943153e-05, 2.690308610908687e-05, 2.6132694983971305e-05, 2.5310331693617627e-05, 2.4441187633783557e-05, 2.3530523321824148e-05, 2.2582804376725107e-05, 2.1602310880552977e-05, 2.0593237422872335e-05, 1.9559238353394903e-05, 1.8504084437154233e-05, 1.743124630593229e-05, 1.6343965398846194e-05, 1.5245811482600402e-05, 1.4140028724796139e-05, 1.3030217814957723e-05, 1.191992578242207e-05, 1.0813399057951756e-05, 9.71491499512922e-06, 8.629494004708249e-06, 7.562797236460028e-06, 6.521390787384007e-06, 5.512851203093305e-06, 4.5459260036295746e-06, 3.6309904771769652e-06, 2.780157274173689e-06, 2.007413513638312e-06, 0.026643279939889908]",50
884,0.06593257933855057,"[2.645333119222215e-10, 2.970299839422097e-10, 3.2368865920950896e-10, 3.4491967615402075e-10, 3.6107655754236134e-10, 3.7245323492030025e-10, 3.792895442167321e-10, 3.8178887828976826e-10, 3.8011110925495473e-10, 3.743805820910495e-10, -1.493885015690921e-08]","[4.92425397169427e-06, 6.208408649399644e-06, 7.37283789931098e-06, 8.371738658752292e-06, 9.174412298307288e-06, 9.76164847088512e-06, 1.0123283573193476e-05, 1.0257138455926906e-05, 1.0167186701437458e-05, 9.86293798632687e-06, 0.015704136341810226]",11
885,0.2288806950673461,"[4.826575250582721e-10, 5.302630001757791e-10, 6.621876935675175e-10, 6.905454541517031e-10, 7.149295599973016e-10, 7.35575267363231e-10, 7.526629319798417e-10, 7.663453205353221e-10, 7.767503307221091e-10, 7.839801030584681e-10, 7.88118126315851e-10, 7.892283493404761e-10, 7.873587337670074e-10, 7.825412540185539e-10, 7.747910091282506e-10, 7.641115518097763e-10, 7.504957766357734e-10, 7.339205909673296e-10, 7.143522440244965e-10, 6.91745383196718e-10, 6.660441642658554e-10, 6.371801419824408e-10, 6.050751566455403e-10, 5.696412785916039e-10, 5.307772554807855e-10, 4.883738413674621e-10, -1.2904854962414447e-08]","[1.6392978068324737e-05, 1.978619911824353e-05, 3.0856164812576026e-05, 3.355554144945927e-05, 3.596716123865917e-05, 3.8074475014582276e-05, 3.986398587585427e-05, 4.1326507925987244e-05, 4.245634045219049e-05, 4.325036206864752e-05, 4.370813985588029e-05, 4.383136911201291e-05, 4.3623949750326574e-05, 4.3091753468615934e-05, 4.224242366035469e-05, 4.108593930141069e-05, 3.963475319324061e-05, 3.790336995734833e-05, 3.590909909689799e-05, 3.367225872352719e-05, 3.1216612114803866e-05, 2.8569602363859303e-05, 2.576311453594826e-05, 2.283403227920644e-05, 1.9824594346573576e-05, 1.678357511991635e-05, 0.011718875728547573]",27
