Episode,Reward,Actor_Loss,Critic_Loss,Duration
1065,0.0713226841762662,"[2.3329773668478992e-08, 1.5968138811217614e-08, -1.3981076740776643e-08, -4.34021540929308e-10, 1.0266211492027111e-10, 1.0533442174054386e-10, 2.288376432790784e-10, 1.6268388025597602e-10, 1.372678776201397e-10, 1.375877328735342e-10, 6.156804510659697e-10]","[7.727145856506468e-08, 1.7967924748063524e-07, 1.3022446182731073e-05, 1.4728541373187909e-06, 7.416518883474055e-07, 7.807649922142446e-07, 3.684975808937452e-06, 1.8623820778884692e-06, 1.3259207207738655e-06, 1.332107103735325e-06, 2.6674140826798975e-05]",11
1066,0.1414497485384345,"[8.348493452103867e-09, 3.266667769619147e-10, -1.1375925756951233e-09, -3.606715273662964e-11, 1.1074698103019642e-10, 1.1184299320010638e-10, -4.195755201608087e-11, -4.0447204613380805e-11, -1.981082181981564e-12, -1.818012580756534e-11, -3.9463102924353066e-11, -4.5339738907745897e-11, -4.966805439154953e-11, -6.393475332489018e-11, -6.666973223490302e-11, -2.3459682113591285e-11, 1.2638691482269593e-10, 4.792129471020701e-10]","[3.891683263645973e-06, 1.0692926544209058e-08, 3.6426129099709215e-06, 9.153842484010966e-08, 8.630649404040014e-07, 8.80232221334154e-07, 1.2387965853122296e-07, 1.1512157982451754e-07, 2.7617519382516775e-10, 2.3258060366515565e-08, 1.0958779483871695e-07, 1.446564112939086e-07, 1.7359370474423486e-07, 2.8764293347194325e-07, 3.127786669665511e-07, 3.872789733350146e-08, 1.1240456387895392e-06, 1.6159829101525247e-05]",18
1067,0.15973085444420576,"[1.4063628483995672e-08, -1.022539830586311e-08, 1.3706514812028558e-09, 5.32503041661414e-10, -3.3774764235383614e-11, 1.9427128308824315e-11, 1.3769431428389822e-10, 8.804958151475972e-11, 3.0099481934664496e-11, -6.216450271212537e-11, -1.1147351097751113e-10, -1.545776978639779e-10, -1.4933389247406836e-10, -1.4102898016066234e-10, -1.3480018490330536e-10, -1.1496893714824097e-10, -1.2901792481589958e-11, 9.312180193621344e-11, 1.3830227241218296e-10, -6.782164274632407e-10]","[8.27951225801371e-06, 4.170993179286597e-06, 5.875577926417463e-07, 3.192594704160001e-06, 8.027205211647015e-08, 2.6558096166695577e-08, 1.3341716567083495e-06, 5.455495966089074e-07, 6.375258010393736e-08, 2.7193470941710984e-07, 8.744260071580356e-07, 1.6814091168271261e-06, 1.5692656916144188e-06, 1.3995759218232706e-06, 1.2786765637429198e-06, 9.301237469117041e-07, 1.1713313874395226e-08, 6.102143288444495e-07, 1.3459791716741165e-06, 3.23680360452272e-05]",20
1068,0.15111842472106218,"[1.1615976236445391e-10, 3.804002002283369e-09, 2.2146697808977933e-09, -2.4688343036594063e-10, -5.076384451685456e-11, -9.305180237451083e-11, -4.2288842566629015e-11, 2.636380350140577e-11, -7.024603815297681e-11, -8.091750186567381e-11, -3.536593587427639e-11, -4.180234283723827e-11, -3.9527051770571475e-11, -2.030076280690185e-11, 1.4135383141766766e-10, 1.683561207110884e-10, 1.8741122542742517e-10, 2.836451351573288e-10, 1.4052787822294022e-09]","[8.460574463242665e-10, 2.545658617236768e-06, 2.157136441383045e-05, 4.28907469540718e-06, 1.8133795265384833e-07, 6.092972739679681e-07, 1.2584365549628274e-07, 4.8909793548546077e-08, 3.472349021649279e-07, 4.6074927695372025e-07, 8.801364970167924e-08, 1.2296484896978654e-07, 1.0994325094770829e-07, 2.9000430501469054e-08, 1.4060309467822663e-06, 1.9945161966461455e-06, 2.4715584459045203e-06, 5.661485374730546e-06, 0.00013896475138608366]",19
1069,0.1015930874273181,"[-1.390135651035962e-08, -1.1627331097940896e-08, -1.4398207071053548e-09, 3.642420046134909e-11, 1.6184255324791508e-10, 1.6279068371094496e-10, 1.4098501532888719e-10, 7.354473280374307e-11, 7.167533927487924e-11, 6.659695711563884e-11, 1.1390623166906977e-10, 5.205325753765422e-11, 5.695017374351963e-11, -2.282020128419049e-09]","[3.4338214049967064e-07, 4.697993972513359e-06, 7.203960649349028e-06, 9.335977324553824e-08, 1.843169002313516e-06, 1.8648281638888875e-06, 1.3987033753437572e-06, 3.806123345384549e-07, 3.615091088704503e-07, 3.1209620487970824e-07, 9.130081934927148e-07, 1.9066699508130114e-07, 2.2822845835435146e-07, 0.0003664533142000437]",14
1070,0.0817977786064148,"[-2.2164602597740668e-08, 2.188280667780873e-08, 3.4217623179344514e-10, 1.4492675115551634e-10, 1.1040947323071038e-10, 1.2467450682951409e-10, 1.0121194160550573e-10, 8.356294128875064e-11, 4.4838362189825176e-11, 5.5906841656128137e-11, 3.08348936661762e-11, -2.025761558499539e-09]","[2.045531800831668e-06, 1.1555680430319626e-05, 1.287357207502282e-07, 1.4780081301069004e-06, 8.57812494814425e-07, 1.0937926617771154e-06, 7.208471402009309e-07, 4.913683255836077e-07, 1.414748140859956e-07, 2.1994273424752464e-07, 6.69059332381039e-08, 0.0002887728624045849]",12
1071,0.060461027547717094,"[6.497079994005617e-07, -1.8472960050530673e-07, -1.2274825600400163e-08, 4.605517078815069e-10, 1.4364289271928676e-11, 1.1777852304550862e-10, 2.2385074349706713e-10, 2.1963766916321958e-10, 1.7620840897514256e-10, 1.5441634637625157e-09]","[2.4861043129931204e-05, 8.948834874900058e-06, 3.504953383526299e-06, 9.328598480351502e-07, 1.4519376811961138e-08, 9.761395176610677e-07, 3.5261175526102306e-06, 3.3946371331694536e-06, 2.1849068616575096e-06, 0.00016779005818534642]",10
1072,0.18641457241028547,"[-8.296486830872141e-10, 3.76753017672371e-10, 3.4398622839049153e-10, 4.904042172348966e-10, 1.318456593901729e-10, -2.1161208896280925e-10, -1.3426772194069514e-10, -1.3137048740508028e-11, -7.383427896856531e-11, -6.292567161780838e-11, -8.195223145934794e-12, 7.830625904647892e-12, 2.935829704342474e-11, 3.701128639677087e-11, 8.36335514731168e-11, 8.435874915280195e-11, 8.004508861292337e-11, 8.467049977811669e-11, 7.141743446625881e-11, 2.1112031567405154e-10, 2.0505333542253368e-10, 2.0934445843501237e-10, -5.481475828794657e-10]","[9.884889777822536e-07, 2.0384347010349302e-07, 9.251651249542192e-07, 1.6923419025260955e-05, 1.2232392236910528e-06, 3.1510887765762163e-06, 1.2685949286606046e-06, 1.2144378835898806e-08, 3.836152018266148e-07, 2.786348431982333e-07, 4.726082192263448e-09, 4.314919088699298e-09, 6.065148028255862e-08, 9.639357045898578e-08, 4.921990921502584e-07, 5.007719323657511e-07, 4.5086767386237625e-07, 5.044799991082982e-07, 3.5891218885808485e-07, 3.1364600090455497e-06, 2.9587847620859975e-06, 3.083916681134724e-06, 2.1143394405953586e-05]",23
1073,0.15134193748235703,"[-1.2165712881540003e-09, 6.00413496698593e-10, 6.020464682343629e-10, 1.8919090252755844e-11, -8.741897483677263e-11, -4.863043995273486e-11, -1.8141934135518234e-11, -6.630519050476735e-11, -9.696245195645048e-11, -7.136159024812017e-11, -8.277113022758797e-11, -9.264901346117682e-11, -9.127944233799923e-11, -9.32494220728941e-11, -9.901170161530359e-11, 5.887691029160536e-11, 1.0898516811241876e-10, 1.0614099876793404e-10, -4.361946914777093e-10]","[1.0837521102757819e-07, 2.0964991165328684e-07, 6.376461897161789e-06, 2.5187219421241025e-08, 5.37763185093354e-07, 1.6641638467262965e-07, 2.3160444229120003e-08, 3.0936755024413287e-07, 6.61586852856999e-07, 3.5835111589221924e-07, 4.821004040422849e-07, 6.040338575985515e-07, 5.863077490175783e-07, 6.118880264693871e-07, 6.898468996041629e-07, 2.4393253283960803e-07, 8.358233003491478e-07, 7.927678211672173e-07, 1.3388762454269454e-05]",19
1074,0.07127256877720356,"[-3.570863782442757e-07, 1.450180864281947e-08, -3.036587203908425e-09, -9.53927270508359e-10, 4.8673072516880467e-11, 1.9566906428458708e-10, 1.3675750809571952e-10, 6.26575527573614e-11, 4.2370888048148814e-11, 1.076540107058932e-10, -9.595154670805073e-10]","[4.381933467811905e-05, 1.3425510303477495e-07, 2.8758199732692447e-07, 3.1621684684068896e-06, 1.667082898393346e-07, 2.6941638680000324e-06, 1.316079305979656e-06, 2.762654389698582e-07, 1.263324378442121e-07, 8.15530313502677e-07, 6.478637078544125e-05]",11
1075,0.10340773314237595,"[-3.115793845154258e-08, -9.043827908783442e-09, -4.737582770530935e-09, -1.6036018346543557e-10, 4.11195556770938e-11, 4.013634216648576e-11, 6.363221755067983e-11, 4.8456801071683486e-11, 4.927958735523319e-11, 5.960571619612054e-11, 1.0384827719978063e-10, 1.0248425719172616e-10, 1.4568347916910085e-10, 1.6312859951739256e-09]","[1.5942847539918148e-06, 1.0510348147363402e-06, 1.750030969560612e-05, 1.8095593077305239e-06, 1.1898070795268723e-07, 1.1335881566765238e-07, 2.8492715387073986e-07, 1.6523009094271401e-07, 1.7088888171201688e-07, 2.500089237855718e-07, 7.58889029839338e-07, 7.390843279608816e-07, 1.4934831824575667e-06, 0.00018725778500083834]",14
1076,0.022167226299643517,"[-1.8739654024102492e-06, -6.92642629473994e-07, 4.509061923840818e-08, 5.495622179552129e-09, 2.301115201164272e-11, -2.6726478807859166e-09]","[2.8589318390004337e-05, 1.4951732737245038e-05, 5.80423193241586e-06, 1.2575525943248067e-05, 3.726116304392235e-08, 0.0005026471335440874]",6
1077,0.05142380949109793,"[-7.609019547771823e-08, 1.8572331228483563e-08, 3.176953977668262e-10, -5.9325886217487245e-12, 3.630740499915852e-11, 5.4502853619187164e-11, 1.6655561652090256e-10, 2.4284277366781737e-10, -1.0547466233745695e-09]","[1.1944865718760411e-06, 2.332958501938265e-06, 6.442027000730377e-08, 2.4766699802114545e-09, 9.276200785279798e-08, 2.090345958549733e-07, 1.9520830392139032e-06, 4.149827873334289e-06, 7.828453817637637e-05]",9
1078,0.11317874025553465,"[6.37401385006342e-08, 1.4251542168608466e-08, -2.2802730814674987e-09, -8.959145925135914e-11, 1.333377991352691e-10, 1.7013547515265515e-10, 1.4479396848177117e-10, 9.697577463274598e-11, 4.37687733279013e-11, 7.156942573305347e-12, 2.5112360108048293e-11, 1.1293323221028828e-10, 1.0599467137328844e-10, 1.3366908968581726e-10, 6.516621131602562e-10]","[1.2374019206617959e-05, 2.9589000405394472e-06, 4.517186880548252e-06, 5.648236651722982e-07, 1.251083403985831e-06, 2.0368988771224394e-06, 1.475301132813911e-06, 6.617686381105159e-07, 1.348057452332796e-07, 3.60441476665585e-09, 4.437667300294379e-08, 8.974767524705385e-07, 7.905834991106531e-07, 1.2573079857247649e-06, 2.9883032766520046e-05]",15
1079,0.07995620369911194,"[9.458957350716446e-08, 1.1950437794894242e-07, 1.010399097722825e-09, 9.774121512151623e-10, 6.043966022106773e-11, 1.3194557946238916e-10, 1.1758151396978889e-10, 9.105073639492645e-11, 1.347340156110377e-10, 1.1118118925512732e-10, 4.7455435414622826e-11, -2.1347921208558773e-09]","[1.2491712368500885e-05, 2.24654795601964e-05, 6.214499137513485e-08, 4.201603587716818e-06, 2.5705361395012005e-07, 1.2250939107616432e-06, 9.728767054184573e-07, 5.833733780491457e-07, 1.2774214610544732e-06, 8.698459055267449e-07, 1.584716500246941e-07, 0.0003206940309610218]",12
1080,0.11395639646798372,"[8.568740383907425e-08, 1.2304552043929107e-08, -1.1573428881916925e-09, -2.3852123054446395e-10, -1.1399504951103978e-10, -2.956213399074592e-11, 1.7459813109188538e-11, 1.0014390705581633e-10, 1.5606028969106234e-10, 1.39164027523897e-10, 1.3162228251761832e-10, 1.1047775194672482e-10, 1.129906307406614e-10, 8.560686187708555e-11, -1.7202995972187551e-10]","[3.010678665305022e-05, 8.6970812844811e-06, 5.890928605367662e-06, 4.003444246336585e-06, 9.144325758825289e-07, 6.149662112875376e-08, 2.145156052790753e-08, 7.057140010147123e-07, 1.7138173689090763e-06, 1.3628049373437534e-06, 1.2190978395665297e-06, 8.588737614445563e-07, 8.98389259873511e-07, 5.156996962796256e-07, 2.0825139017688343e-06]",15
1081,0.08340239990502596,"[2.826259226651473e-08, -3.184834085345756e-08, -3.404218684721627e-09, 6.84452564070348e-11, 1.1573232649997323e-10, 1.505549157565511e-10, 1.233084884200153e-10, 1.633986418392297e-10, 1.6208313857735135e-10, 1.7570647714570953e-10, 1.5497238214923215e-10, -9.378814391780566e-10]","[3.082662090037047e-07, 6.9968964453437366e-06, 1.0067676157632377e-05, 3.296601391866716e-07, 9.425167490917374e-07, 1.5950326996971853e-06, 1.0699553740778356e-06, 1.8787829958455404e-06, 1.8486530279915314e-06, 2.1724770249420544e-06, 1.6900063428693102e-06, 6.18978519923985e-05]",12
1082,0.21174392383545637,"[2.4294169453931147e-10, -6.137775288017622e-10, 1.4026115338627854e-11, 1.0244517734125935e-10, 4.7324817675775677e-11, -4.599894354306855e-10, -4.880123527506441e-10, -1.0029756192242445e-10, 4.9003474889008913e-11, 4.5671917636713744e-11, 2.6466832198090984e-11, 6.497914185887854e-12, 6.916867772988056e-11, 9.387958466167134e-11, 7.33542185327174e-11, 9.766855380011208e-11, 5.7655664964517683e-11, 7.963008724631848e-11, 1.1635138685850421e-10, 1.489137840815502e-10, 1.5894131843996462e-10, 1.6886182729880517e-10, 1.4645286372516608e-10, 1.3034730239613879e-10, 1.2285052142235742e-10, -8.446811028406387e-10]","[1.03830234365887e-06, 6.627377388213063e-06, 1.384377412705362e-08, 7.385207823062956e-07, 1.5760049620894279e-07, 1.488933867221931e-05, 1.6758738638600335e-05, 7.078812700456183e-07, 1.6897926968795218e-07, 1.467838188773385e-07, 4.929281516297124e-08, 2.9711708648960666e-09, 3.3666552212707757e-07, 6.201860287546879e-07, 3.7864296587031276e-07, 6.712575668643694e-07, 2.3391801562411274e-07, 4.46204666104677e-07, 9.526268627269019e-07, 1.5604488226017565e-06, 1.7776790173229529e-06, 2.006516297115013e-06, 1.5092996363819111e-06, 1.1955942227359628e-06, 1.0620225339152967e-06, 5.0207112508360296e-05]",26
1083,0.03143623936921358,"[-1.7919053618697944e-07, 3.6682351378658495e-07, 4.06671230024358e-09, -9.890760432895718e-11, 1.2946423100235194e-10, 1.3116520369838014e-10, -2.4291511024898682e-09]","[2.1461601136252284e-06, 1.556197094032541e-05, 1.0555594087691134e-07, 6.883965397719294e-09, 1.1794493275374407e-06, 1.210645450555603e-06, 0.00041523005347698927]",7
1084,0.19242691062390804,"[-1.561631490787363e-09, 3.138289975113118e-11, 9.913227183577789e-11, 3.262270731330119e-10, -2.8677774044361115e-10, -1.9451287802674244e-10, -1.7492232662341678e-10, -7.134027396604736e-11, -8.794122374755631e-11, -1.6720493045685458e-10, -1.906750590752182e-10, -1.5091307370429519e-10, -9.946267420790633e-11, -5.017409404617368e-11, -2.821032643596233e-11, -2.7136962815754728e-11, 1.412836687919583e-11, 4.697143368703749e-11, 6.596635043765176e-11, 1.0955437945714408e-10, 1.3727509406979976e-10, 1.7901061188929646e-10, 1.9335025247535498e-10, 4.611115933528254e-09]","[4.766878191730939e-06, 7.700577953073662e-09, 6.915280437169713e-07, 7.488929441024084e-06, 5.787228019471513e-06, 2.66241886492935e-06, 2.1531295715249144e-06, 3.5813707199849887e-07, 5.442076940198604e-07, 1.967332991625881e-06, 2.5583940441720188e-06, 1.6026306184357964e-06, 6.961453777876159e-07, 1.7714901900944824e-07, 5.6001017156859234e-08, 5.1820567392724115e-08, 1.4046354301910924e-08, 1.5525560570495145e-07, 3.0621370683547866e-07, 8.44576845793199e-07, 1.3260601008369122e-06, 2.2549515961145516e-06, 2.630686822158168e-06, 0.0014962074346840382]",24
1085,0.02149282582104206,"[2.6955956400342984e-07, 6.303748705249745e-07, -3.759907940548146e-08, 1.1673914057652723e-09, 4.2201259153884507e-10, -2.857035497072502e-09]","[2.6327113573643146e-06, 1.69055383594241e-05, 2.860005679394817e-06, 2.9598305673061986e-07, 3.1330730507761473e-06, 0.0005743953515775502]",6
1086,0.04915894195437431,"[-1.2702545859610836e-07, 1.3720932656724472e-07, 1.699697271817513e-08, 1.4051091401512394e-09, 1.7574589006308372e-10, 3.4585448394075513e-10, 2.41619196872378e-10, 1.7481996406054634e-10, -4.2415155832031814e-09]","[4.917560090689221e-06, 1.2164718100393657e-05, 7.8159173426684e-06, 4.592765435518231e-06, 2.1734517758886795e-06, 8.417178833042271e-06, 4.108114808332175e-06, 2.1506102712010033e-06, 0.0012659654021263123]",9
1087,0.08162094000726938,"[-1.7101806193409175e-08, 2.154429701306526e-08, 1.7172191446590546e-09, 2.683396005398464e-10, 3.3422067891031304e-10, 3.3510708097317377e-10, 2.4418780886215075e-10, 1.6621994058940714e-10, 1.0265745198356768e-10, 1.1180080472517062e-10, 6.12098219332502e-11, -2.8952116259972627e-09]","[2.0998495529056527e-06, 1.2079114640073385e-05, 3.2422826734546106e-06, 5.066980520496145e-06, 7.860430741857272e-06, 7.902180186647456e-06, 4.195924248051597e-06, 1.9442225038801553e-06, 7.415845288960554e-07, 8.795682902018598e-07, 2.636464557781437e-07, 0.0005898482631891966]",12
1088,0.1753951022401452,"[1.9506940063251932e-08, 5.069637154520024e-09, 1.354096168526553e-09, 7.72358288436692e-10, -3.3081985068017516e-11, -2.2563909074513333e-10, -1.2109337144128318e-10, -7.741541435679622e-11, -9.137136880443819e-11, -7.119283634837714e-11, -5.558665333582624e-11, -5.225864879720987e-11, -8.061108031087727e-11, -4.6785471330412776e-11, 1.1075119987769e-10, 1.4328584152512036e-10, 1.5849511980636777e-10, 2.1481241785359373e-10, 2.3234172918940033e-10, 2.6069993386279577e-10, 2.478066918332189e-10, 2.626616923961933e-09]","[3.6730696592712775e-05, 3.1398569717566716e-06, 2.0160366602794966e-06, 1.04943928818102e-05, 7.701278548211121e-08, 3.5826828934659716e-06, 1.0318592558178352e-06, 4.2173010683654866e-07, 5.874892394786002e-07, 3.5665829045683495e-07, 2.1743063882695424e-07, 1.9217462465803692e-07, 4.5726631014986197e-07, 1.5402871156311448e-07, 8.631307082396233e-07, 1.4447285821006517e-06, 1.767711978573061e-06, 3.247120957894367e-06, 3.798692432610551e-06, 4.7825724323047325e-06, 4.321213964431081e-06, 0.0004854820726905018]",22
1089,0.12256026733666658,"[7.977449456575414e-08, -9.252347155097596e-08, -1.0655702098461006e-08, -1.9415270779976623e-10, 2.1526605498145557e-10, 2.8710858690494945e-10, 2.3261750858871721e-10, 2.639280183291959e-10, 2.1154636375975144e-10, 2.580478331015712e-10, 1.885665235068501e-10, 1.6236946509540218e-10, 1.0575741671292604e-10, 4.8105526506692087e-11, -1.1599833940612037e-11, -3.726566166761813e-09]","[1.8519920558901504e-05, 8.958837133832276e-05, 4.076497134519741e-05, 1.1789194331868202e-06, 3.2608497804176295e-06, 5.800588951387908e-06, 3.80771552954684e-06, 4.901744887320092e-06, 3.149131543978001e-06, 4.685761268774513e-06, 2.502124289094354e-06, 1.8551902485341998e-06, 7.870482363614428e-07, 1.6284319315218454e-07, 9.468544170943005e-09, 0.0009772313060238957]",16
1090,0.05941671319305897,"[-1.3282610211717838e-07, 5.5648911256866995e-08, 1.9113512994550774e-09, 9.266561962206765e-10, 2.1280158191139265e-10, 1.9610094104116627e-10, 1.8004223112377815e-10, 1.7323938117375093e-10, 9.973812054031583e-11, -1.332102983475636e-09]","[2.636428143887315e-05, 2.094534647767432e-05, 1.2227118304508622e-06, 1.5106260434549768e-05, 3.1866134122537915e-06, 2.7060700631409418e-06, 2.2810165773989866e-06, 2.1118980839673895e-06, 7.000064670137363e-07, 0.00012486919877119362]",10
1091,0.060464680194854736,"[-2.2094842222486477e-07, -2.9709157800539288e-08, -7.457986228587288e-09, 3.6263708702577446e-10, 2.1733673194468395e-10, 2.1273113826048018e-10, 2.699187817700732e-10, 2.55944071492209e-10, 2.644649221839046e-10, 1.0881274770113691e-09]","[3.1393815334013198e-06, 9.047828370967181e-07, 6.7951527853438165e-06, 2.313471213710727e-06, 3.323884811834432e-06, 3.1845040666667046e-06, 5.126794803800294e-06, 4.609670213540085e-06, 4.921708296024008e-06, 8.331808203365654e-05]",10
1092,0.17026215698570013,"[1.6815893122412717e-09, -2.8338302815456018e-09, -2.6198779257136096e-10, -1.1466385133052093e-11, 1.8562931682238049e-13, 9.378810228444223e-11, 2.4906213202946503e-10, 2.433076240482279e-10, 1.6142022440934767e-10, 1.3080027339018585e-10, 9.374813425555573e-11, 8.409273971610176e-11, 9.749624718669025e-11, 4.176881410189459e-11, 8.728130197754869e-12, 4.67643770929449e-11, 4.508838441497076e-11, 1.4823255470308716e-11, -1.8128833503827657e-11, -5.458623136833651e-11, -2.4956885447124932e-09]","[4.709693257609615e-06, 1.569728738104459e-05, 1.2074851838406175e-06, 9.251937882481798e-09, 2.424782596932573e-12, 6.189779355736391e-07, 4.365109361970099e-06, 4.165730388194788e-06, 1.8335621234655264e-06, 1.2039182593071018e-06, 6.184504854900297e-07, 4.976187710781232e-07, 6.68891175337194e-07, 1.2276767336061312e-07, 5.36070787759968e-09, 1.5388985730169225e-07, 1.430569653848579e-07, 1.5462044089531446e-08, 2.3127007864331972e-08, 2.096746385404913e-07, 0.000438288931036368]",21
1093,0.11274135578423738,"[7.66593100109958e-09, 1.2933115023372466e-08, -1.262921545119866e-09, 8.773427817576618e-11, 8.814772523013659e-11, 8.508083820801815e-11, 9.704549663869244e-11, 8.159895675818873e-11, 9.808422130053174e-11, 6.088363840861533e-11, 4.970941019921682e-11, 3.6517570217720063e-11, 3.559197728209007e-11, 9.770985409662813e-11, 2.1331894028975285e-09]","[8.94310346666316e-07, 4.708076630777214e-06, 1.5534391195615171e-06, 5.416493991106108e-07, 5.467665005198796e-07, 5.093816071166657e-07, 6.627205948461778e-07, 4.6854245283611817e-07, 6.769833476027998e-07, 2.60844018384887e-07, 1.7388290984854393e-07, 9.383902010995371e-08, 8.914232552115209e-08, 6.7182537577537e-07, 0.00032021268270909786]",15
1094,0.13360449578613043,"[2.8570765309154922e-08, 1.6517196499421516e-08, -1.1576769542998022e-09, -2.740741800177915e-10, -6.107826050483212e-11, -3.990674804499328e-11, -5.2351907531278385e-11, 7.952350583595447e-11, 9.472024553591751e-11, 5.1638700260259185e-11, 3.560529995838557e-11, 1.4898750289038531e-10, 1.588125325691081e-10, 1.7882764713483823e-10, 1.6520186607582588e-10, 1.3242341945218783e-10, -3.857418828800974e-09]","[3.7765243178000674e-05, 3.8625184970442206e-06, 9.813628309984779e-08, 2.1143446815585776e-07, 2.6251433382640244e-07, 1.1206562078314164e-07, 1.928611368384736e-07, 4.450110111520189e-07, 6.313429139481741e-07, 1.8764210096833267e-07, 8.920906680032203e-08, 1.5619941677869065e-06, 1.7747993297234643e-06, 2.2503443233290454e-06, 1.920479235195671e-06, 1.2339833119767718e-06, 0.0010470642009750009]",17
1095,0.11299000028520823,"[3.755943112082605e-09, -8.338365553584026e-09, -3.3477584593377685e-10, -5.769430072577464e-11, 3.643041771028699e-11, -4.7447386297694294e-11, 4.6382016283263994e-11, -1.0911716842587627e-11, -1.5653924337333258e-11, 6.440215721825737e-11, 2.079424132883645e-10, 2.235573115516587e-10, 2.58374238670811e-10, 2.414997368749283e-10, 1.3035436063901784e-09]","[2.423564353648544e-07, 8.494112080370542e-06, 4.929102601636259e-07, 2.3423162076596782e-07, 9.339164108723708e-08, 1.584179045721612e-07, 1.5138363096411922e-07, 8.378492566407658e-09, 1.7243529271127045e-08, 2.9186401206970913e-07, 3.04274703921692e-06, 3.5168791328032967e-06, 4.697622443927685e-06, 4.104053459741408e-06, 0.00011957237438764423]",15
1096,-0.013579186983406544,"[-7.873687195569801e-07, -1.2821717973565683e-05]","[1.879809474303329e-06, 0.0017757375026121736]",2
1097,0.060253024101257324,"[-2.865524493245175e-07, 1.5810323716891617e-08, 9.109840104493117e-10, 7.105960958542212e-11, -2.222422593178841e-11, -6.347290054664612e-11, -3.575229348684594e-11, -2.6218475307482336e-11, 1.1281155176678936e-10, 7.147188396672277e-10]","[7.317468407563865e-05, 1.690657768449455e-06, 3.20429933253763e-07, 8.883116464630803e-08, 3.475625476312416e-08, 2.835021746250277e-07, 8.994717859422963e-08, 4.837205480612283e-08, 8.955437920121767e-07, 3.594596273615025e-05]",10
1098,0.10115562938153744,"[-1.950016326190962e-08, 1.9787893990041994e-08, 1.0061984578868532e-09, -7.173262678294989e-11, 2.3186300102118196e-10, 1.750582179216309e-10, 1.1814728362313787e-10, 1.2772007063066582e-10, 1.1210833650299179e-10, 1.1306046376891032e-10, 9.291657721011148e-11, 6.31379462601167e-11, 5.375012240849131e-11, 6.894554371861261e-10]","[4.398078544909367e-06, 6.72691157888039e-06, 4.94747951051977e-07, 1.609276552017036e-07, 3.783054580708267e-06, 2.1564762846537633e-06, 9.822616675592144e-07, 1.1478840633571963e-06, 8.844137937558116e-07, 8.99500093964889e-07, 6.075276814954123e-07, 2.805179235565447e-07, 2.0330057282080816e-07, 3.3449694456066936e-05]",14
1099,0.16843479312956333,"[1.9642000026465212e-08, -1.8048471606135763e-09, -1.3276266752626498e-09, 3.110720847576687e-10, 2.155236267231686e-10, 3.644711754624552e-10, 2.2980109481984812e-10, 1.4908697887339173e-10, 4.6878952109086214e-11, 2.971845425997488e-12, -2.905320775625775e-11, -5.020429211244348e-11, -1.0969360142443207e-10, -1.308664426824535e-10, -1.5299141120639348e-10, -1.6684788273213513e-10, -1.5480462745021129e-10, -7.958789877138273e-11, -3.333444978381728e-11, -5.6159639438835285e-11, -2.4210786708778187e-09]","[3.724107955349609e-05, 3.144356242046342e-07, 1.531250632069714e-06, 1.702322379060206e-06, 3.26865779243235e-06, 9.347727427666541e-06, 3.7160700685490156e-06, 1.5640806623196113e-06, 1.546448515910015e-07, 6.21487084018213e-10, 5.9397461171784016e-08, 1.7736232393872342e-07, 8.467247880616924e-07, 1.2051366411469644e-06, 1.6470767150167376e-06, 1.958939947144245e-06, 1.6863494920471567e-06, 4.4573198465513997e-07, 7.819271274911443e-08, 2.2193628979039204e-07, 0.0004124749102629721]",21
1100,0.0714722741395235,"[7.945153868149646e-08, 4.51740227447317e-08, 2.214170624625922e-09, 2.377178731638452e-10, -4.6487262823913245e-12, -9.90430047004276e-12, -1.4070968782503579e-12, 9.574697978909086e-11, 3.6057826863222786e-11, 1.2097968460356157e-10, 8.893678016264062e-10]","[5.3553089855995495e-06, 2.421987483103294e-05, 3.822559392574476e-06, 3.9765218389220536e-06, 1.5207144432594077e-09, 6.902832527799774e-09, 1.3932455189547e-10, 6.451041372201871e-07, 9.149109558848068e-08, 1.0299226005372475e-06, 5.565990795730613e-05]",11
1101,0.13328547030687332,"[-9.385459076582947e-10, -3.0057978328557056e-09, 3.696111194884111e-10, -2.0315396587200496e-10, 1.339959393442669e-10, 2.778142438319975e-10, 3.0956218144417846e-10, 1.9695758912696704e-10, 8.968560616384735e-11, 4.3700161544979466e-11, 6.322632001287687e-11, 8.000534262864178e-11, -1.984168558621935e-11, -2.5028538269689093e-11, 2.142175542854674e-12, -3.6094465090397154e-12, -6.666818763712001e-10]","[4.3045497477578465e-07, 2.1998880583851133e-06, 3.845294429538626e-07, 2.9042253117950168e-06, 1.2634643553610658e-06, 5.431111731013516e-06, 6.743347057636129e-06, 2.7297639917378547e-06, 5.660113515659759e-07, 1.3438344126370794e-07, 2.8130375540058594e-07, 4.504200319388474e-07, 2.770364027071537e-08, 4.4080920247324684e-08, 3.229161937845504e-10, 9.167711034763215e-10, 3.127642048639245e-05]",17
1102,0.0519236596301198,"[-7.519262794630777e-07, 8.223292979891994e-07, -2.4951816612883704e-08, -1.6814276637688863e-09, 1.15681145218538e-10, 6.59028456806432e-11, 1.4698643691080093e-10, 1.6845992656389086e-10, 1.6988328521705398e-09]","[8.009209523152094e-06, 4.254571467754431e-05, 4.470010935619939e-06, 4.060128048877232e-06, 9.416832540409814e-07, 3.0562441111214866e-07, 1.520317368886026e-06, 1.9969763798144413e-06, 0.00020308647071942687]",9
